# <r.a. (radian)> <decl. (radian)> <obstime (julian date)> <lunar phase 1:new, -1:full>
2.90598 0.893439 294.767 0.996398
2.90598 0.884863 272.993 0.00546222
2.90599 0.876286 291.6 0.725612
2.906 0.86771 276.784 -0.718263
2.906 0.859133 275.909 -0.577057
2.90601 0.850557 275.597 -0.521519
2.90601 0.841981 273.826 -0.170999
2.90602 0.833404 91.7079 0.76951
2.90602 0.824828 272.826 0.0409124
2.90603 0.816252 272.618 0.0851473
2.90603 0.807675 271.847 0.246682
2.90992 0.923456 298.644 0.738549
2.90992 0.91488 297.706 0.857539
2.90992 0.906303 273.993 -0.205823
2.90993 0.897727 295.747 0.992383
2.90993 0.889151 294.809 0.99711
2.90994 0.880574 293.718 0.952916
2.90994 0.871998 291.704 0.740684
2.90995 0.863422 276.868 -0.730486
2.90995 0.854845 276.618 -0.693144
2.90996 0.846269 275.784 -0.555134
2.90997 0.837693 275.576 -0.517732
2.90997 0.829116 273.763 -0.157882
2.90998 0.82054 272.972 0.00989491
2.90998 0.811964 79.7426 -0.278585
2.90999 0.803387 272.597 0.0895632
2.91387 0.919168 298.685 0.732544
2.91388 0.910592 297.747 0.852945
2.91388 0.902015 296.705 0.946855
2.91389 0.893439 295.872 0.988756
2.91389 0.884863 294.913 0.998549
2.9139 0.876286 294.642 0.99379
2.9139 0.86771 291.829 0.758288
2.91391 0.859133 276.951 -0.74248
2.91391 0.850557 276.722 -0.708948
2.91392 0.841981 275.93 -0.580672
2.91392 0.833404 264.757 0.982585
2.91393 0.824828 273.93 -0.192792
2.91394 0.816252 273.701 -0.144737
2.91394 0.807675 272.93 0.0187592
2.91782 0.923456 299.79 0.553896
2.91783 0.91488 298.789 0.717278
2.91784 0.906303 20.6866 -0.277524
2.91784 0.897727 296.789 0.941003
2.91785 0.889151 266.014 0.996761
2.91786 0.880574 293.732 0.953808
2.91786 0.871998 294.746 0.996012
2.91787 0.863422 291.912 0.769728
2.91787 0.854845 291.683 0.737698
2.91788 0.846269 29.8787 0.99462
2.91788 0.837693 276.659 -0.699507
2.91789 0.829116 275.889 -0.573431
2.9179 0.82054 275.639 -0.529063
2.9179 0.811964 273.888 -0.184086
2.91791 0.803387 273.68 -0.14035
2.92179 0.927744 303.854 -0.274132
2.92179 0.919168 299.811 0.5502
2.9218 0.910592 298.831 0.711072
2.92181 0.902015 297.831 0.843556
2.92181 0.893439 296.872 0.934856
2.92182 0.884863 296.622 0.952409
2.92183 0.876286 295.726 0.992919
2.92183 0.86771 294.851 0.997745
2.92184 0.859133 294.601 0.992765
2.92184 0.850557 291.808 0.755391
2.92185 0.841981 291.579 0.722555
2.92185 0.833404 264.771 0.983129
2.92186 0.824828 276.597 -0.689942
2.92187 0.816252 275.805 -0.558816
2.92187 0.807675 271.993 0.216498
2.92577 0.923456 21.6871 -0.0682881
2.92577 0.91488 301.666 0.18682
2.92578 0.906303 298.894 0.70166
2.92578 0.897727 87.6988 0.987181
2.92579 0.889151 297.581 0.870916
2.9258 0.880574 293.746 0.954691
2.9258 0.871998 295.851 0.989409
2.92581 0.863422 295.601 0.995727
2.92581 0.854845 294.726 0.995607
2.92582 0.846269 291.933 0.77255
2.92582 0.837693 291.766 0.749552
2.92583 0.829116 276.93 -0.739503
2.92584 0.82054 276.805 -0.721341
2.92584 0.811964 276.576 -0.686727
2.92974 0.927744 318.82 0.314848
2.92975 0.919168 91.6871 0.772334
2.92976 0.910592 303.583 -0.21829
2.92976 0.902015 299.582 0.590246
2.92977 0.893439 298.602 0.744497
2.92977 0.884863 297.727 0.855251
2.92978 0.876286 296.768 0.942494
2.92978 0.86771 295.913 0.987391
2.92979 0.859133 295.684 0.993933
2.9298 0.850557 294.83 0.997437
2.9298 0.841981 294.621 0.993287
2.92981 0.833404 264.785 0.983666
2.92981 0.824828 291.662 0.734698
2.92982 0.816252 276.889 -0.733507
2.92982 0.807675 276.764 -0.715172
2.93373 0.932032 91.6662 0.775142
2.93373 0.923456 319.653 0.477418
2.93374 0.91488 301.68 0.183916
2.93374 0.906303 303.667 -0.235558
2.93375 0.897727 299.665 0.575841
2.93376 0.889151 298.706 0.729519
2.93376 0.880574 293.76 0.955567
2.93377 0.871998 296.851 0.93642
2.93377 0.863422 296.643 0.951049
2.93378 0.854845 295.809 0.990657
2.93378 0.846269 295.643 0.994869
2.93379 0.837693 294.788 0.996764
2.93379 0.829116 294.58 0.992223
2.9338 0.82054 291.87 0.764038
2.9338 0.811964 291.641 0.731684
2.93773 0.927744 320.696 0.658978
2.93773 0.919168 319.695 0.485189
2.93773 0.910592 296.935 0.930052
2.93774 0.902015 303.708 -0.244165
2.93774 0.893439 299.748 0.561256
2.93775 0.884863 298.81 0.714182
2.93775 0.876286 297.893 0.83634
2.93776 0.86771 297.643 0.864304
2.93776 0.859133 296.726 0.94542
2.93777 0.850557 295.893 0.988083
2.93777 0.841981 295.705 0.993436
2.93778 0.833404 264.799 0.984193
2.93778 0.824828 294.705 0.995182
2.93779 0.816252 293.6 0.944999
2.94172 0.932032 90.7074 0.887068
2.94172 0.923456 84.7248 0.701671
2.94173 0.91488 301.693 0.181011
2.94173 0.906303 318.695 0.289496
2.94174 0.897727 303.792 -0.261319
2.94174 0.889151 299.873 0.539048
2.94175 0.880574 293.774 0.956434
2.94175 0.871998 298.581 0.747449
2.94176 0.863422 297.768 0.850623
2.94176 0.854845 296.83 0.937966
2.94177 0.846269 296.685 0.948271
2.94177 0.837693 0.739487 0.982557
2.94178 0.829116 294.934 0.998778
2.94178 0.82054 294.892 0.998301
2.94179 0.811964 294.684 0.994738
2.94572 0.927744 321.779 0.813456
2.94573 0.919168 320.821 0.678747
2.94573 0.910592 319.778 0.500616
2.94573 0.902015 318.736 0.297971
2.94574 0.893439 303.896 -0.282647
2.94574 0.884863 301.902 0.137252
2.94575 0.876286 299.644 0.579459
2.94575 0.86771 298.748 0.723427
2.94576 0.859133 297.852 0.841167
2.94576 0.850557 297.602 0.868729
2.94577 0.841981 296.747 0.943966
2.94577 0.833404 264.813 0.984712
2.94578 0.824828 295.788 0.991252
2.94578 0.816252 56.811 0.900859
2.94972 0.932032 324.031 0.989967
2.94973 0.923456 321.863 0.823641
2.94973 0.91488 301.707 0.178103
2.94974 0.906303 319.841 0.512083
2.94974 0.897727 275.993 -0.591446
2.94975 0.889151 318.611 0.27248
2.94975 0.880574 293.788 0.957292
2.94976 0.871998 299.727 0.564919
2.94976 0.863422 298.873 0.704811
2.94977 0.854845 297.914 0.833902
2.94977 0.846269 297.789 0.848284
2.94978 0.837693 296.893 0.933273
2.94978 0.829116 28.6421 0.987332
2.94979 0.82054 296.601 0.953751
2.94979 0.811964 295.768 0.991827
2.95373 0.936321 327.032 0.879078
2.95373 0.927744 326.636 0.916061
2.95374 0.919168 323.614 0.973569
2.95375 0.910592 321.592 0.789612
2.95375 0.902015 320.591 0.642147
2.95375 0.893439 319.612 0.46961
2.95376 0.884863 9.91044 -0.537563
2.95376 0.876286 303.771 -0.257038
2.95377 0.86771 299.915 0.531559
2.95377 0.859133 299.602 0.586662
2.95378 0.850557 298.727 0.72648
2.95378 0.841981 297.872 0.838762
2.95379 0.833404 264.827 0.985223
2.95379 0.824828 296.81 0.939494
2.9538 0.816252 293.614 0.945962
2.95775 0.932032 327.762 0.794794
2.95775 0.923456 326.761 0.905072
2.95776 0.91488 301.721 0.175195
2.95776 0.906303 321.675 0.800367
2.95777 0.897727 36.8616 -0.0187268
2.95777 0.889151 319.716 0.489061
2.95778 0.880574 293.802 0.958142
2.95778 0.871998 303.875 -0.278392
2.95779 0.863422 303.625 -0.226933
2.95779 0.854845 299.707 0.568571
2.9578 0.846269 265 0.990876
2.9578 0.837693 298.623 0.741531
2.9578 0.829116 297.81 0.845928
2.95781 0.82054 297.685 0.859811
2.96177 0.936321 328.033 0.758523
2.96177 0.927744 327.783 0.792096
2.96177 0.919168 326.782 0.903178
2.96178 0.910592 323.718 0.978392
2.96178 0.902015 9.84794 -0.526303
2.96179 0.893439 320.758 0.668922
2.96179 0.884863 319.758 0.496774
2.9618 0.876286 318.799 0.310638
2.9618 0.86771 318.632 0.276743
2.96181 0.859133 303.729 -0.248461
2.96181 0.850557 299.894 0.535309
2.96182 0.841981 299.623 0.583066
2.96182 0.833404 25.6544 0.700269
2.96183 0.824828 295.934 0.98668
2.96183 0.816252 293.628 0.946916
2.96579 0.932032 329.033 0.603722
2.9658 0.923456 327.845 0.783909
2.9658 0.91488 301.735 0.172285
2.96581 0.906303 9.86878 -0.530067
2.96581 0.897727 321.759 0.81087
2.96582 0.889151 28.8643 0.993728
2.96582 0.880574 293.815 0.958984
2.96582 0.871998 319.633 0.473519
2.96583 0.863422 318.653 0.280999
2.96583 0.854845 303.833 -0.269866
2.96584 0.846269 303.646 -0.231248
2.96584 0.837693 299.769 0.557581
2.96585 0.829116 298.914 0.698494
2.96585 0.82054 298.769 0.720359
2.96981 0.936321 304.584 -0.419526
2.96982 0.927744 329.805 0.465358
2.96983 0.919168 9.68128 -0.495826
2.96983 0.910592 9.88961 -0.53382
2.96984 0.902015 323.781 0.981054
2.96984 0.893439 276.993 -0.748389
2.96985 0.884863 320.862 0.685231
2.96985 0.876286 320.633 0.648918
2.96986 0.86771 303.917 -0.286896
2.96986 0.859133 318.757 0.302199
2.96986 0.850557 268.014 0.874696
2.96987 0.841981 303.75 -0.252752
2.96987 0.833404 264.841 0.985725
2.96988 0.824828 299.686 0.572212
2.96988 0.816252 293.642 0.947862
2.97385 0.940609 304.667 -0.435554
2.97385 0.932032 9.61878 -0.484234
2.97386 0.923456 9.70211 -0.49967
2.97386 0.91488 9.93128 -0.541296
2.97387 0.906303 327.637 0.810652
2.97387 0.897727 326.615 0.91783
2.97388 0.889151 51.801 0.0557283
2.97388 0.880574 22.6876 0.144031
2.97389 0.871998 320.779 0.67221
2.97389 0.863422 319.799 0.504448
2.9739 0.854845 318.84 0.319052
2.9739 0.846269 318.674 0.285251
2.97391 0.837693 318.59 0.268213
2.97391 0.829116 303.687 -0.239864
2.97392 0.82054 301.582 0.204208
2.97789 0.936321 9.63961 -0.488107
2.97789 0.927744 9.72294 -0.503505
2.9779 0.919168 330.013 0.42568
2.9779 0.910592 328.804 0.64186
2.97791 0.902015 327.678 0.805429
2.97791 0.893439 326.72 0.908807
2.97792 0.884863 323.676 0.97652
2.97792 0.876286 297.935 0.831447
2.97793 0.86771 320.841 0.681996
2.97793 0.859133 320.612 0.645539
2.97794 0.850557 319.737 0.492922
2.97794 0.841981 318.778 0.306421
2.97795 0.833404 264.854 0.986218
2.97795 0.824828 303.812 -0.265595
2.98194 0.940609 9.66044 -0.491971
2.98194 0.932032 9.74378 -0.50733
2.98194 0.923456 304.604 -0.423546
2.98194 0.91488 301.749 0.169373
